8.46641	1.91745
0.495642	0.104668
0.696285	0.326903
0.696714	0.51974
0.517471	0.49883
2.93995	0.0182437
3.43639	0.408357
0.207902	0.145863
1.74584	1.11789
1.63383	1.45989
2.46123	1.22396
9.35365	0.85172
0.731623	0.145407
0.521988	0.787889
0.876939	6.41993
0.452996	1.07027
0.104653	0.42362
0.478495	0.224996
1.38987	23.5496
0.933718	0.0360559
1.31677	2.25956
1.66808	0.0710913
4.21404	0.454944
0.0703694	0.515405
0.207229	1.08101
3.6913	17.4664
3.11379	0.315606
0.248472	1.86208
1.16987	0.686936
3.0018	0.660239
0.601825	0.986744
3.16421	0.372865
0.0161132	0.461784
0.167466	2.14157
0.604763	2.03174
0.372175	1.64398
6.81656	1.38752
9.37032	4.16693
2.17398	12.6754
0.260045	0.0972416
0.293078	0.417327
1.95594	0.959094
0.0694309	0.490681
0.0275676	0.0174488
2.96712	0.727124
1.11209	1.27922
0.366037	0.0632097
4.93635	0.553696
7.14719	2.62277
0.676428	1.38674
0.76988	0.37321
0.0848553	0.0852391
3.47767	1.04573
5.22586	0.105928
0.61662	0.21277
0.400108	0.930607
3.92267	0.30865
2.61579	0.181471
0.314387	2.96201
0.234421	0.0123154
0.0555997	1.15985
1.16289	0.253442
0.159087	0.104106
1.10627	0.934807
0.855668	0.0935168
0.636823	0.671501
0.137767	0.116781
0.414927	1.12524
3.75272	0.578574
3.62924	0.202391
1.80658	0.496223
3.33781	1.91081
2.30717	9.25478
4.22091	0.546864
0.0110297	1.84995
0.918561	0.625418
0.829743	1.13863
0.69238	2.39284
0.603192	0.0538078
1.0628	29.0983
2.65366	0.998109
2.30745	0.280948
0.603208	1.59072
13.1424	3.79451
1.18967	0.0891527
1.26423	0.0102813
0.338913	0.189287
0.521441	1.56663
1.08461	0.140216
1.54039	3.67548
10.0052	9.86769
1.28386	1.22073
0.744859	0.283988
1.2222	0.948026
0.0510108	1.07068
4.45199	6.86081
0.377953	0.0153982
0.525763	0.657009
0.252563	0.364597
0.3044	0.371218
0.341513	0.0213398
3.27756	0.736629
0.0227885	0.235447
1.03614	1.11571
0.11984	0.0297641
5.64681	3.53578
2.05963	0.832329
6.65122	13.4141
1.49549	0.137034
0.867913	0.281395
2.61758	1.26433
3.47588	1.69446
0.339423	0.388151
0.955767	0.889593
0.972179	0.758618
0.741217	0.647459
0.529492	1.55025
0.894873	0.109278
1.58081	0.112058
0.214576	0.952329
0.0679806	1.61113
0.0310046	0.260363
0.115703	0.288577
8.66038	29.6692
0.53402	0.0318653
1.68572	0.635888
5.44361	34.7833
0.408887	0.676377
2.09776	0.481912
24.0611	1.82974
1.11586	0.353317
1.40118	3.90284
1.49084	1.14142
0.60561	0.0174539
1.19037	1.76344
0.62907	1.3803
0.902649	0.447595
0.804434	0.586765
0.920593	0.213879
0.418396	0.948455
9.47552	4.3088
0.485779	0.0183913
0.127466	0.119545
1.9241	0.479779
0.340908	0.914986
0.0451128	0.841265
0.64123	0.0569189
0.427587	0.0559259
0.617615	1.16819
2.25994	0.811382
1.84698	1.69448
0.772197	1.20047
0.0155732	0.907498
0.0254014	0.0454219
1.17804	0.29789
1.95248	0.334609
2.52067	2.97975
0.897347	0.429765
6.80116	1.03769
0.051854	1.01963
1.76132	0.791519
1.06863	0.00198425
2.08063	1.54786
3.45837	0.103738
1.32171	1.25992
3.30707	3.46599
1.89886	0.203528
0.706169	0.19031
0.928612	1.5425
0.218195	0.2033
1.21798	0.219201
0.426772	0.512095
2.05632	0.0874536
3.80086	22.9668
0.914062	0.710866
1.01957	0.261983
3.04558	0.485511
0.831899	0.66886
10.3588	2.36431
3.4776	0.370951
4.18661	0.0403046
3.88008	1.28995
1.4178	0.0901237
0.354727	0.250513
2.70792	0.0708508
2.35922	0.135198
0.240351	1.4774
0.59127	0.0385667
0.0728122	0.0984543
1.01078	0.126768
3.69388	0.0750256
1.24786	2.73586
2.00662	0.666269
0.13497	0.0444669
2.95801	0.255892
0.252816	2.63402
0.299804	0.119815
4.27245	0.350204
0.323029	0.592911
0.843481	0.0976461
0.486652	6.34388
0.342163	0.274787
0.0518924	0.193364
0.183213	0.24868
1.62201	1.42871
0.191907	0.0152276
3.77884	0.400328
1.54635	0.788578
1.192	0.0953035
0.00721159	0.443417
1.14848	0.65824
1.55161	0.581704
0.757715	1.12842
0.598599	1.34624
0.390173	0.190327
2.06552	0.372445
0.659342	0.0241544
2.02558	0.244924
0.0812493	0.117481
0.331384	0.146566
0.938354	0.903726
0.161535	0.761663
2.39435	7.54839
1.72306	0.542579
0.886134	0.443835
3.60371	0.833215
0.0966742	0.313764
0.239396	0.149607
1.05082	0.394967
1.81334	0.138152
0.821183	1.64282
1.27066	0.944919
0.504016	1.87013
1.82524	2.07955
3.64106	0.274092
2.51285	0.14103
0.118011	0.14741
3.28932	0.3076
0.818871	0.578353
0.318021	0.0521415
1.16193	0.629161
0.157126	1.0644
2.13063	1.06706
1.17441	0.0301589
0.0987804	0.508872
1.87025	0.107138
0.822964	0.532942
1.78055	0.128241
17.9903	2.9589
1.97493	0.859835
5.38955	0.358224
3.81414	1.35687
2.48034	0.502106
6.43895	3.52185
1.675	0.613765
1.6697	11.971
1.03396	0.0656748
0.495175	1.50091
0.293882	0.148527
0.47173	0.642381
0.0561889	0.417227
2.45289	0.370801
0.594388	0.201209
0.868865	0.250894
1.69925	0.537438
2.13345	0.408057
4.21674	0.088373
3.36118	0.627468
6.19241	1.99296
2.57993	0.0461864
2.33216	1.76843
0.297363	1.30713
4.64621	0.563342
4.18264	0.661467
4.33121	4.36616
4.10895	0.00589584
0.122262	0.373645
0.40643	1.11764
1.05005	1.25385
3.16536	0.452906
1.47189	0.633298
0.699523	0.472263
3.12393	1.99907
0.150043	0.102775
5.20167	0.769225
2.9436	11.2416
0.475927	0.103326
0.272503	0.257841
4.36094	1.7635
0.720216	2.71021
0.217441	0.357644
0.647862	1.35474
0.842391	0.335898
2.62846	2.89346
0.409895	0.604015
1.08529	0.448057
0.549025	1.1471
1.21721	1.60477
1.13612	0.433982
1.29845	0.77888
1.28327	3.12654
2.103	0.126781
2.05235	0.559746
1.66598	0.792378
0.0460182	0.44034
0.762242	0.309496
2.53479	1.13846
1.44691	0.122935
2.31455	0.0966351
0.279504	0.415458
0.570707	0.802816
0.577438	0.201108
1.11903	0.758831
1.94732	3.98792
2.7543	1.15929
2.83067	62.9769
0.00162352	0.42589
1.15263	0.422885
1.45723	0.0431738
1.93121	0.583116
3.32973	0.374134
0.757684	0.0749108
11.6979	6.80526
3.53397	1.99114
0.0919991	0.991892
1.03013	0.0189899
0.0179833	0.0441146
2.35936	2.88595
0.731729	0.914219
1.11192	1.54086
